items/id,items/branchType/tagArea,items/branchType/id,items/branchType/displayName,items/branchType/icon,items/name,items/building,items/areaId/id,items/cityId/id,items/cityId/displayName,items/emirate/tagArea,items/emirate/id,items/emirate/displayName,items/country/id,items/country/displayName,items/latitude,items/longitude,items/tel,items/email,items/openWholeDay,items/facilities/0/tagArea,items/facilities/0/id,items/facilities/0/displayName,items/facilities/0/icon,items/facilities/1/tagArea,items/facilities/1/id,items/facilities/1/displayName,items/facilities/1/icon,items/facilities/2/tagArea,items/facilities/2/id,items/facilities/2/displayName,items/facilities/2/icon,items/facilities/3/tagArea,items/facilities/3/id,items/facilities/3/displayName,items/facilities/3/icon,items/facilities/4/tagArea,items/facilities/4/id,items/facilities/4/displayName,items/facilities/4/icon,items/openTimes/0/closedTime,items/openTimes/0/openedTime,items/openTimes/0/weekDay,items/openTimes/1/closedTime,items/openTimes/1/openedTime,items/openTimes/1/weekDay,items/openTimes/2/closedTime,items/openTimes/2/openedTime,items/openTimes/2/weekDay,items/openTimes/3/closedTime,items/openTimes/3/openedTime,items/openTimes/3/weekDay,items/openTimes/4/closedTime,items/openTimes/4/openedTime,items/openTimes/4/weekDay,items/openTimes/5/weekDay,items/openTimes/6/weekDay,tags/tagArea,tags/id,tags/displayName,items/street,tags/icon,items/openTimes/5/closedTime,items/openTimes/5/openedTime,items/openTimes/6/closedTime,items/openTimes/6/openedTime
749,Types,121285,ATMs,apartment,RAKBANK ATM - Gulf Asia Contracting Company LLC DIC,Gulf Asia Contracting Company LLC DIC,121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,24.8336846,55.0944774,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dubai Industrial City 2,,,,,
664,Types,121285,ATMs,apartment,RAKBANK ATM - Hadi Express Exchange Fujairah,"Ground Floor, Hadi Express Exchange",121283,82910,Fujairah,Emirates,82911,Fujairah,82762,United Arab Emirates,25.1238855,56.3454404,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"FUJ, Near by Fatima Shopping Center FUJ, Town Fujairah",,,,,
686,Types,121285,ATMs,apartment,RAKBANK ATM - Hadi Express Exchange RAK,Hadi Express Exchange RAK,121283,82775,Ras Al Khaimah,Emirates,82776,Ras Al Khaimah,82762,United Arab Emirates,25.7977246,55.9748772,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nakheel RAK,,,,,
667,Types,121285,ATMs,apartment,RAKBANK ATM - Hadi Express Exchange SHJ,Hadi Express Exchange SHJ,121283,82765,Sharjah,Emirates,82766,Sharjah,82762,United Arab Emirates,25.3560763,55.3874732,04 213 0000,contactus@rakbank.ae,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rolla Square Sharjah,,,,,
460,Types,121285,ATMs,apartment,RAKBANK ATM - Hamdan Centre,Hamdan Centre,121283,82771,Abu Dhabi,Emirates,82772,Abu Dhabi,82762,United Arab Emirates,24.488795,54.362684,04 213 0000,contactus@rakbank.ae,true,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,Types,121285,ATMs,apartment,RAKBANK ATM - IMDAAD LLC Jebel Ali,IMDAAD LLC Jabel Ali,121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,24.9989544,55.1038748,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jabel Ali Ind. Area 1,,,,,
670,Types,121285,ATMs,apartment,RAKBANK ATM - Index Exchange Al Jurf 2 Ajman,"Index Exchange Al Jurf Industrial Area 2, Shop No 10, Pepco Plaza, Sector",121283,82862,Ajman,Emirates,82863,Ajman,82762,United Arab Emirates,25.4400365,55.5515777,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No 103,,,,,
681,Types,121285,ATMs,apartment,RAKBANK ATM - Index Exchange Al Sajaa Sharjah,Index Exchange Al Sajja Sharjah,121283,82765,Sharjah,Emirates,82766,Sharjah,82762,United Arab Emirates,25.3258039,55.6368323,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Sajja Industrial Area,,,,,
643,Types,121285,ATMs,apartment,RAKBANK ATM - Index Exchange Hili Al Ain,"Index Exchange Al Hili Branch Al Ain, Shop No. 17, Al Saeed Maran Al",121283,82771,Abu Dhabi,Emirates,82772,Abu Dhabi,82762,United Arab Emirates,24.2655895,55.767423,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dhahire Bul,,,,,
757,Types,121285,ATMs,apartment,"RAKBANK ATM - Index Exchange Hor Al Anz, Dubai","Index Exchange Hor Al Anz, Dubai",121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.2716118,55.2978146,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hor Al Anz, Dubai",,,,,
699,Types,121285,ATMs,apartment,RAKBANK ATM - Index Exchange Sanaiya Al Ain,Index Exchange Sanaiya Al Ain,121283,82771,Abu Dhabi,Emirates,82772,Abu Dhabi,82762,United Arab Emirates,24.1933102,55.7584791,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,Types,121285,ATMs,apartment,RAKBANK ATM - INDEX EXCHANGE SATWA,INDEX EXCHANGE SATWA,121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.2329886,55.2777122,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Satwa Dubai,,,,,
603,Types,121285,ATMs,apartment,RAKBANK ATM - JAMS JAFZA (GATE NO. 8),JAMS JAFZA (GATE NO. 8),121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,24.9665362,55.0419263,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JAFZA Jabel Ali,,,,,
859,Types,121285,ATMs,apartment,RAKBANK ATM - Jebel Jais | Highest ATM in the UAE,Jebel Jais Viewing Deck,121283,82775,Ras Al Khaimah,Emirates,82776,Ras Al Khaimah,82762,United Arab Emirates,25.9379391,56.1307158,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,Types,121285,ATMs,apartment,RAKBANK ATM - Joyalukkas Exchange,Industrial Area,121283,82765,Sharjah,Emirates,82766,Sharjah,82762,United Arab Emirates,25.3054806,55.4182307,04 213 0000,contactus@rakbank.ae,true,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,Types,121285,ATMs,apartment,RAKBANK ATM - Joyalukkas Exchange Rolla SHJ,Joyalukkas Exchange Rolla SHJ,121283,82765,Sharjah,Emirates,82766,Sharjah,82762,United Arab Emirates,25.3557991,55.3888059,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Ghuwair Rolla SHJ,,,,,
866,Types,121285,ATMs,apartment,RAKBANK ATM - Kalba,Kalba Sharjah,121283,82765,Sharjah,Emirates,82766,Sharjah,82762,United Arab Emirates,25.0524535,56.3540293,04 213 0000,contactus@rakbank.ae,true,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,Types,121285,ATMs,apartment,RAKBANK ATM - Khan Saheb Jabel Ali G3,Khan Saheb Jabel Ali G3,121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.0026442,55.1004037,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jabel Ali Ind. Area 1,,,,,
785,Types,121285,ATMs,apartment,RAKBANK ATM - Khan Saheb Jebel Ali G2,Khan Saheb Jabel Ali G2,121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.0107101,55.103227,04 213 0000,contactus@rakbank.ae,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jabel Ali Ind. Area 1,,,,,
697,Types,121285,ATMs,apartment,RAKBANK ATM - Khurshid Alam Management Marketing Consultancy LLC,Khurshid Alam Management Marketing Consultancy LLC,121283,82862,Ajman,Emirates,82863,Ajman,82762,United Arab Emirates,25.3803124,55.46199,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Area 2 Ajman,,,,,
876,Types,121285,ATMs,apartment,"RAKBANK ATM - Lagoon Walk Apartment, Mina Al Arab","Lagoon Walk Apartment, Mina Al Arab",121283,82775,Ras Al Khaimah,Emirates,82776,Ras Al Khaimah,82762,United Arab Emirates,25.717016,55.8404072,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mina al Arab,,,,,
56,Types,121285,ATMs,apartment,"RAKBANK ATM - Lulu Hypermarket, Al Qusais","Ground Level, Lulu Hypermarket, Behind Al Mullah Plaza",121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.279032,55.361923,04 213 0000,contactus@rakbank.ae,true,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,Qusais,,,,,
59,Types,121285,ATMs,apartment,"RAKBANK ATM - Lulu Hypermarket, Sharjah",Lulu Hypermarket,121283,82765,Sharjah,Emirates,82766,Sharjah,82762,United Arab Emirates,25.332353,55.399045,04 213 0000,contactus@rakbank.ae,true,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,Al Wahda St,,,,,
514,Types,121285,ATMs,apartment,RAKBANK ATM - Lulu Int'l Exchange,Lulu Int'l Exchange Musalla Rd,121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.270965,55.3076442,04 213 0000,contactus@rakbank.ae,true,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,ATM located at the designated lobby of the exchange house,,,,,
466,Types,121285,ATMs,apartment,"RAKBANK ATM - Lulu International Exchange, Karama",29 27 B Street,121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.2443667,55.3048757,04 213 0000,contactus@rakbank.ae,true,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,Types,121285,ATMs,apartment,"RAKBANK ATM - LULU International Exchange, Naif",Lulu International Exchange Naif,121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.2719858,55.3032142,04 213 0000,contactus@rakbank.ae,true,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,Types,121285,ATMs,apartment,RAKBANK ATM - Macro Emirates LLC,Macro Emirates LLC,121283,82765,Sharjah,Emirates,82766,Sharjah,82762,United Arab Emirates,25.317621,55.413098,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Area,,,,,
355,Types,121285,ATMs,apartment,RAKBANK ATM - Madina Mall,"Madina Mall, Level 1, Near Carrefour Outlet",121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.282323,55.397894,04 213 0000,contactus@rakbank.ae,true,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,"Muhaisnah, Qusais",,,,,
69,Types,121285,ATMs,apartment,RAKBANK ATM - Mall of the Emirates,Entrance C Level 2 Entrance Mall of the Emirates,121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.118078,55.202254,04 213 0000,contactus@rakbank.ae,true,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Types,121285,ATMs,apartment,RAKBANK ATM - Manar Mall,"Manar Mall, next to the food court",121283,82775,Ras Al Khaimah,Emirates,82776,Ras Al Khaimah,82762,United Arab Emirates,25.784361,55.966123,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,Types,121285,ATMs,apartment,RAKBANK ATM - Market Green Community,Market Green Community,121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.004911,55.164999,04 213 0000,contactus@rakbank.ae,true,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,DIP 1,,,,,
407,Types,121285,ATMs,apartment,RAKBANK ATM - Masco Supermarket,"Masco Supermarket, located next to entrance of the su, opposite Marco Polo",121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.2731341,55.3176436,04 213 0000,contactus@rakbank.ae,true,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,hotel Muteena,,,,,
491,Types,121285,ATMs,apartment,RAKBANK ATM - Mazyad Mall,"Mazyad Mall, level 2, next to India Palace restaurant",121283,82771,Abu Dhabi,Emirates,82772,Abu Dhabi,82762,United Arab Emirates,24.373358,54.538085,04 213 0000,contactus@rakbank.ae,true,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,Moh'd Bin Zayed City,,,,,
855,Types,121285,ATMs,apartment,RAKBANK ATM - Mina Al Arab Supermarket,Mina Al Arab Supermarket,121283,82775,Ras Al Khaimah,Emirates,82776,Ras Al Khaimah,82762,United Arab Emirates,25.665255,55.803702,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RAKIA,,,,,
841,Types,121285,ATMs,apartment,RAKBANK ATM - Mina Saqr Port,Mina Saqr Port,121283,82775,Ras Al Khaimah,Emirates,82776,Ras Al Khaimah,82762,United Arab Emirates,25.978311,56.065105,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saqr Port,,,,,
307,Types,121285,ATMs,apartment,RAKBANK ATM - Ministry of Civil Defence,Ministry of Civil Defence Ras Al Khaimah,121283,82775,Ras Al Khaimah,Emirates,82776,Ras Al Khaimah,82762,United Arab Emirates,25.78799,55.9621617,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Types,121285,ATMs,apartment,RAKBANK ATM - Mirdif City Center,Unnamed Road City Centre,121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.2172209,55.4068221,04 213 0000,contactus@rakbank.ae,true,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,6C84+VPP,,,,,
860,Types,121285,ATMs,apartment,RAKBANK ATM - Mubarak Hypermarket,Mubarak Hypermarket,121283,82765,Sharjah,Emirates,82766,Sharjah,82762,United Arab Emirates,25.3031468,55.4096577,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Area,,,,,
506,Types,121285,ATMs,apartment,RAKBANK ATM - Mudon Community Centre,Mudon Community Centre,121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.0272362,55.2675244,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ground level,,,,,
653,Types,121285,ATMs,apartment,RAKBANK ATM - Multinet Exchange Ind area SHJ,The Exchange house,121283,82765,Sharjah,Emirates,82766,Sharjah,82762,United Arab Emirates,25.315666,55.4109743,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,Types,121285,ATMs,apartment,RAKBANK ATM - Museum Cargo-Al Ghurair EH- Bur Dubai,Museum Cargo-Al Ghurair EH- Bur Dubai,121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.2610903,55.285654,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bur Dubai,,,,,
461,Types,121285,ATMs,apartment,RAKBANK ATM - Mushrif Mall,Mushrif Mall,121283,82771,Abu Dhabi,Emirates,82772,Abu Dhabi,82762,United Arab Emirates,24.43391,54.412858,04 213 0000,contactus@rakbank.ae,true,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,Sheikh Rashid Bin Saeed St,,,,,
779,Types,121285,ATMs,apartment,RAKBANK ATM - Nael General Contracting ATM 1 Al Saad Al Yaher Al Ain,"Ground Floor, Nael General Construction Labor Camp Al Saad Al Yaher,",121283,82771,Abu Dhabi,Emirates,82772,Abu Dhabi,82762,United Arab Emirates,24.0752079,55.6514647,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Ain - Abu Dhabi Road Al Ain,,,,,
766,Types,121285,ATMs,apartment,RAKBANK ATM - Nael General Contracting ATM 1 Sweihan Al Ain,"Ground Floor, Nael General Construction Sweihan Labor Camp",121283,82771,Abu Dhabi,Emirates,82772,Abu Dhabi,82762,United Arab Emirates,24.2327078,55.7376108,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saih Sheib-Al Fayah Truck Road Al Ain,,,,,
811,Types,121285,ATMs,apartment,RAKBANK ATM - Nakheel Mall,Nakheel Mall,121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.1145106,55.1386132,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Palm Jumeirah,,,,,
789,Types,121285,ATMs,apartment,RAKBANK ATM - NBHH Industrial Area Saniya Al Ain,"Ground Floor, Nael & Bin Harmal Hydroexport (NBHH)",121283,82771,Abu Dhabi,Emirates,82772,Abu Dhabi,82762,United Arab Emirates,24.1714736,55.7625195,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Labor Accommodation Industrial Area Saniya Al Ain,,,,,
88,Types,121285,ATMs,apartment,RAKBANK ATM - Nehal RAKBANK Office,Near Time Hotel,121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.2696529,55.3815033,04 213 0000,contactus@rakbank.ae,true,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,Nehal Residence Building,,,,,
319,Types,121285,ATMs,apartment,RAKBANK ATM - Nesto Hypermarket,Nesto Hypermarket Sharjah,121283,82765,Sharjah,Emirates,82766,Sharjah,82762,United Arab Emirates,25.370843,55.4050571,04 213 0000,contactus@rakbank.ae,true,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,Types,121285,ATMs,apartment,RAKBANK ATM - Nesto Hypermarket,"Nesto Hypermarket, located at main entrance, near Zulekha hospital",121283,82765,Sharjah,Emirates,82766,Sharjah,82762,United Arab Emirates,25.370843,55.4050571,04 213 0000,contactus@rakbank.ae,true,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,"Rolla, Nasseriya",,,,,
534,Types,121285,ATMs,apartment,RAKBANK ATM - Nesto Hypermarket,Nesto Hypermarket,121283,82862,Ajman,Emirates,82863,Ajman,82762,United Arab Emirates,25.370843,55.4050571,04 213 0000,contactus@rakbank.ae,true,Facilities,121278,Instant Cash Deposit,check_circle,Facilities,121279,Cheque Deposit,check_circle,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,Mushrif Area,,,,,
782,Types,121285,ATMs,apartment,RAKBANK ATM - Obaid Al Qubaisi Contracting-Al Jaber EH Habshan Abu Dhabi,"Ground Floor, Obaid Al Qubaisi Contracting -Al Jaber EH",121283,82771,Abu Dhabi,Emirates,82772,Abu Dhabi,82762,United Arab Emirates,23.725127,53.5101151,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Labor Accommodation Habshan, Western Region Habshan Abu Dhabi",,,,,
763,Types,121285,ATMs,apartment,RAKBANK ATM - Power Group Al Jurf Ajman,Power Group Al Jurf Ajman,121283,82862,Ajman,Emirates,82863,Ajman,82762,United Arab Emirates,25.4375535,55.5246594,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Al Jurf Industrial Area 1 Ajman,,,,,
691,Types,121285,ATMs,apartment,RAKBANK ATM - Power Group Jebel Ali Dubai,Power Group Jabel Ali Dubai,121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.0080465,55.1115593,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jabel Ali Ind. Area 1,,,,,
604,Types,121285,ATMs,apartment,"RAKBANK ATM - Power Group, Sonapur",Power Group Accommodation/Muhaisnah2 near Medical Fitness Center,121283,82758,Dubai,Emirates,82760,Dubai,82762,United Arab Emirates,25.2646012,55.4179923,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muhaisnah 2 Sonapur,,,,,
598,Types,121285,ATMs,apartment,RAKBANK ATM - Public Works & Services Dept,Public Works & Services Dept,121283,82775,Ras Al Khaimah,Emirates,82776,Ras Al Khaimah,82762,United Arab Emirates,25.762103,55.965528,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Khuzam Road,,,,,
606,Types,121285,ATMs,apartment,"RAKBANK ATM - RAK Ceramics, RAK","RAK, between RAK Medical and Ceramics staff accommodation RAK",121283,82775,Ras Al Khaimah,Emirates,82776,Ras Al Khaimah,82762,United Arab Emirates,25.6814132,55.7822693,04 213 0000,contactus@rakbank.ae,true,Facilities,121280,Cash Withdrawal,check_circle,Facilities,121281,Enquiries,check_circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rak Ceramics,,,,,
